ticker,close_price,weight,date,update_time
AMX,21.14,0.01,2023-01-27,2024-12-17 03:24:12
AIG,63.33,0.01,2023-01-27,2024-12-17 03:24:12
AME,143.9,0.01,2023-01-27,2024-12-17 03:24:12
AEM,56.87,0.01,2023-01-27,2024-12-17 03:24:12
ALC,74.8,0.01,2023-01-27,2024-12-17 03:24:12
ARES,82.9,0.01,2023-01-27,2024-12-17 03:24:12
ARGX,380.9,0.01,2023-01-27,2024-12-17 03:24:12
ACGL,64.06,0.01,2023-01-27,2024-12-17 03:24:12
ABEV,2.65,0.01,2023-01-27,2024-12-17 03:24:12
AVB,177.52,0.01,2023-01-27,2024-12-17 03:24:12
ALNY,231.37,0.01,2023-01-27,2024-12-17 03:24:12
ANSS,266.67,0.01,2023-01-27,2024-12-17 03:24:12
AWK,157.02,0.01,2023-01-27,2024-12-17 03:24:12
ADM,83.63,0.01,2023-01-27,2024-12-17 03:24:12
BAM,32.5,0.01,2023-01-27,2024-12-17 03:24:12
AEE,87.18,0.01,2023-01-27,2024-12-17 03:24:12
AFRM,16.24,0.01,2023-01-27,2024-12-17 03:24:12
ASX,7.49,0.01,2023-01-27,2024-12-17 03:24:12
ATO,115.95,0.01,2023-01-27,2024-12-17 03:24:12
BBD,2.69,0.01,2023-01-27,2024-12-17 03:24:12
BBDO,2.43,0.01,2023-01-27,2024-12-17 03:24:12
BBY,85.18,0.01,2023-01-27,2024-12-17 03:24:12
AER,63.94,0.01,2023-01-27,2024-12-17 03:24:12
ARE,160.68,0.01,2023-01-27,2024-12-17 03:24:12
ALGN,269.2,0.01,2023-01-27,2024-12-17 03:24:12
BALL,57.63,0.01,2023-01-27,2024-12-17 03:24:12
BAH,92.73,0.01,2023-01-27,2024-12-17 03:24:12
AZPN,190.75,0.01,2023-01-27,2024-12-17 03:24:12
AVY,187.45,0.01,2023-01-27,2024-12-17 03:24:12
BAX,46.0,0.01,2023-01-27,2024-12-17 03:24:12
AVTR,24.1,0.01,2023-01-27,2024-12-17 03:24:12
BAP,140.73,0.01,2023-01-27,2024-12-17 03:24:12
AKAM,87.42,0.01,2023-01-27,2024-12-17 03:24:12
ACM,85.95,0.01,2023-01-27,2024-12-17 03:24:12
AMCR,11.95,0.01,2023-01-27,2024-12-17 03:24:12
ARCC,19.64,0.01,2023-01-27,2024-12-17 03:24:12
AMH,33.73,0.01,2023-01-27,2024-12-17 03:24:12
AGR,42.16,0.01,2023-01-27,2024-12-17 03:24:12
APTV,110.59,0.01,2023-01-27,2024-12-17 03:24:12
AU,21.02,0.01,2023-01-27,2024-12-17 03:24:12
ALLE,114.28,0.01,2023-01-27,2024-12-17 03:24:12
AUR,1.75,0.01,2023-01-27,2024-12-17 03:24:12
AFG,140.2,0.01,2023-01-27,2024-12-17 03:24:12
ALB,281.72,0.01,2023-01-27,2024-12-17 03:24:12
ALLY,32.33,0.01,2023-01-27,2024-12-17 03:24:12
ATR,112.73,0.01,2023-01-27,2024-12-17 03:24:12
ACI,21.19,0.01,2023-01-27,2024-12-17 03:24:12
AIZ,130.35,0.01,2023-01-27,2024-12-17 03:24:12
AAL,16.43,0.01,2023-01-27,2024-12-17 03:24:12
AAON,49.6667,0.01,2023-01-27,2024-12-17 03:24:12
ARMK,44.32,0.01,2023-01-27,2024-12-17 03:24:12
AOS,60.36,0.01,2023-01-27,2024-12-17 03:24:12
APG,21.54,0.01,2023-01-27,2024-12-17 03:24:12
AEG,5.5,0.01,2023-01-27,2024-12-17 03:24:12
ALSN,44.43,0.01,2023-01-27,2024-12-17 03:24:12
AIT,140.31,0.01,2023-01-27,2024-12-17 03:24:12
AR,29.28,0.01,2023-01-27,2024-12-17 03:24:12
AYI,185.12,0.01,2023-01-27,2024-12-17 03:24:12
AES,26.97,0.01,2023-01-27,2024-12-17 03:24:12
APPF,106.01,0.01,2023-01-27,2024-12-17 03:24:12
ALTR,53.26,0.01,2023-01-27,2024-12-17 03:24:12
AA,52.75,0.01,2023-01-27,2024-12-17 03:24:12
AGNC,11.68,0.01,2023-01-27,2024-12-17 03:24:12
APA,45.73,0.01,2023-01-27,2024-12-17 03:24:12
AXTA,29.27,0.01,2023-01-27,2024-12-17 03:24:12
AAPL,143.96,0.01,2023-01-26,2024-12-17 03:28:14
AMZN,99.22,0.01,2023-01-26,2024-12-17 03:28:14
AVGO,59.858,0.01,2023-01-26,2024-12-17 03:28:14
BAC,35.34,0.01,2023-01-26,2024-12-17 03:28:14
ABBV,147.4,0.01,2023-01-26,2024-12-17 03:28:14
ASML,683.9,0.01,2023-01-26,2024-12-17 03:28:14
ACN,274.26,0.01,2023-01-26,2024-12-17 03:28:14
AXP,155.88,0.01,2023-01-26,2024-12-17 03:28:14
BABA,120.57,0.01,2023-01-26,2024-12-17 03:28:14
AZN,65.99,0.01,2023-01-26,2024-12-17 03:28:14
AMD,75.16,0.01,2023-01-26,2024-12-17 03:28:14
ADBE,365.82,0.01,2023-01-26,2024-12-17 03:28:14
ABT,111.07,0.01,2023-01-26,2024-12-17 03:28:14
AMGN,254.88,0.01,2023-01-26,2024-12-17 03:28:14
ANET,30.9975,0.01,2023-01-26,2024-12-17 03:28:14
AMAT,115.58,0.01,2023-01-26,2024-12-17 03:28:14
BA,212.73,0.01,2023-01-26,2024-12-17 03:28:14
ADP,225.43,0.01,2023-01-26,2024-12-17 03:28:14
APP,11.9,0.01,2023-01-26,2024-12-17 03:28:14
ADI,170.74,0.01,2023-01-26,2024-12-17 03:28:14
APO,70.43,0.01,2023-01-26,2024-12-17 03:28:14
AMT,221.03,0.01,2023-01-26,2024-12-17 03:28:14
APH,39.195,0.01,2023-01-26,2024-12-17 03:28:14
ABNB,109.42,0.01,2023-01-26,2024-12-17 03:28:14
AON,324.84,0.01,2023-01-26,2024-12-17 03:28:14
APD,316.61,0.01,2023-01-26,2024-12-17 03:28:14
ADSK,208.46,0.01,2023-01-26,2024-12-17 03:28:14
AJG,197.25,0.01,2023-01-26,2024-12-17 03:28:14
BBVA,7.0,0.01,2023-01-26,2024-12-17 03:28:14
AFL,72.96,0.01,2023-01-26,2024-12-17 03:28:14
AZO,2415.27,0.01,2023-01-26,2024-12-17 03:28:14
AMP,347.36,0.01,2023-01-26,2024-12-17 03:28:14
ALL,128.6,0.01,2023-01-26,2024-12-17 03:28:14
AEP,92.99,0.01,2023-01-26,2024-12-17 03:28:14
AXON,192.33,0.01,2023-01-26,2024-12-17 03:28:14
AMX,21.29,0.01,2023-01-26,2024-12-17 03:28:14
AIG,63.98,0.01,2023-01-26,2024-12-17 03:28:14
AME,143.55,0.01,2023-01-26,2024-12-17 03:28:14
AEM,57.1,0.01,2023-01-26,2024-12-17 03:28:14
ALC,74.93,0.01,2023-01-26,2024-12-17 03:28:14
ARES,81.21,0.01,2023-01-26,2024-12-17 03:28:14
ARGX,382.1,0.01,2023-01-26,2024-12-17 03:28:14
ACGL,64.75,0.01,2023-01-26,2024-12-17 03:28:14
ABEV,2.68,0.01,2023-01-26,2024-12-17 03:28:14
AVB,173.45,0.01,2023-01-26,2024-12-17 03:28:14
ALNY,231.59,0.01,2023-01-26,2024-12-17 03:28:14
ANSS,266.58,0.01,2023-01-26,2024-12-17 03:28:14
AWK,156.2,0.01,2023-01-26,2024-12-17 03:28:14
ADM,84.9,0.01,2023-01-26,2024-12-17 03:28:14
BAM,32.05,0.01,2023-01-26,2024-12-17 03:28:14
AEE,87.45,0.01,2023-01-26,2024-12-17 03:28:14
AFRM,14.36,0.01,2023-01-26,2024-12-17 03:28:14
ASX,7.6,0.01,2023-01-26,2024-12-17 03:28:14
ATO,115.48,0.01,2023-01-26,2024-12-17 03:28:14
BBD,2.8,0.01,2023-01-26,2024-12-17 03:28:14
BBDO,2.47,0.01,2023-01-26,2024-12-17 03:28:14
BBY,83.95,0.01,2023-01-26,2024-12-17 03:28:14
AER,65.01,0.01,2023-01-26,2024-12-17 03:28:14
ARE,157.2,0.01,2023-01-26,2024-12-17 03:28:14
ALGN,262.95,0.01,2023-01-26,2024-12-17 03:28:14
BALL,57.03,0.01,2023-01-26,2024-12-17 03:28:14
BAH,97.18,0.01,2023-01-26,2024-12-17 03:28:14
AZPN,189.79,0.01,2023-01-26,2024-12-17 03:28:14
AVY,188.14,0.01,2023-01-26,2024-12-17 03:28:14
BAX,46.16,0.01,2023-01-26,2024-12-17 03:28:14
AVTR,23.82,0.01,2023-01-26,2024-12-17 03:28:14
BAP,143.49,0.01,2023-01-26,2024-12-17 03:28:14
AKAM,87.46,0.01,2023-01-26,2024-12-17 03:28:14
ACM,86.75,0.01,2023-01-26,2024-12-17 03:28:14
AMCR,11.83,0.01,2023-01-26,2024-12-17 03:28:14
ARCC,19.62,0.01,2023-01-26,2024-12-17 03:28:14
AMH,33.28,0.01,2023-01-26,2024-12-17 03:28:14
AGR,42.19,0.01,2023-01-26,2024-12-17 03:28:14
APTV,106.8,0.01,2023-01-26,2024-12-17 03:28:14
AU,21.84,0.01,2023-01-26,2024-12-17 03:28:14
ALLE,113.25,0.01,2023-01-26,2024-12-17 03:28:14
AUR,1.59,0.01,2023-01-26,2024-12-17 03:28:14
AFG,141.97,0.01,2023-01-26,2024-12-17 03:28:14
ALB,279.45,0.01,2023-01-26,2024-12-17 03:28:14
ALLY,32.28,0.01,2023-01-26,2024-12-17 03:28:14
ATR,112.79,0.01,2023-01-26,2024-12-17 03:28:14
ACI,21.0,0.01,2023-01-26,2024-12-17 03:28:14
AIZ,130.78,0.01,2023-01-26,2024-12-17 03:28:14
AAL,16.61,0.01,2023-01-26,2024-12-17 03:28:14
AAON,49.2667,0.01,2023-01-26,2024-12-17 03:28:14
ARMK,44.46,0.01,2023-01-26,2024-12-17 03:28:14
AOS,58.85,0.01,2023-01-26,2024-12-17 03:28:14
APG,21.15,0.01,2023-01-26,2024-12-17 03:28:14
AEG,5.49,0.01,2023-01-26,2024-12-17 03:28:14
ALSN,44.66,0.01,2023-01-26,2024-12-17 03:28:14
AIT,136.4,0.01,2023-01-26,2024-12-17 03:28:14
AR,29.18,0.01,2023-01-26,2024-12-17 03:28:14
AYI,182.11,0.01,2023-01-26,2024-12-17 03:28:14
AES,27.62,0.01,2023-01-26,2024-12-17 03:28:14
APPF,114.94,0.01,2023-01-26,2024-12-17 03:28:14
ALTR,52.65,0.01,2023-01-26,2024-12-17 03:28:14
AA,52.11,0.01,2023-01-26,2024-12-17 03:28:14
AGNC,11.5,0.01,2023-01-26,2024-12-17 03:28:14
APA,45.36,0.01,2023-01-26,2024-12-17 03:28:14
AXTA,28.76,0.01,2023-01-26,2024-12-17 03:28:14
AAPL,143.96,0.01,2023-01-26,2024-12-17 03:28:20
AMZN,99.22,0.01,2023-01-26,2024-12-17 03:28:20
AVGO,59.858,0.01,2023-01-26,2024-12-17 03:28:20
BAC,35.34,0.01,2023-01-26,2024-12-17 03:28:20
ABBV,147.4,0.01,2023-01-26,2024-12-17 03:28:20
ASML,683.9,0.01,2023-01-26,2024-12-17 03:28:20
ACN,274.26,0.01,2023-01-26,2024-12-17 03:28:20
AXP,155.88,0.01,2023-01-26,2024-12-17 03:28:20
BABA,120.57,0.01,2023-01-26,2024-12-17 03:28:20
AZN,65.99,0.01,2023-01-26,2024-12-17 03:28:20
AMD,75.16,0.01,2023-01-26,2024-12-17 03:28:20
ADBE,365.82,0.01,2023-01-26,2024-12-17 03:28:20
ABT,111.07,0.01,2023-01-26,2024-12-17 03:28:20
AMGN,254.88,0.01,2023-01-26,2024-12-17 03:28:20
ANET,30.9975,0.01,2023-01-26,2024-12-17 03:28:20
AMAT,115.58,0.01,2023-01-26,2024-12-17 03:28:20
BA,212.73,0.01,2023-01-26,2024-12-17 03:28:20
ADP,225.43,0.01,2023-01-26,2024-12-17 03:28:20
APP,11.9,0.01,2023-01-26,2024-12-17 03:28:20
ADI,170.74,0.01,2023-01-26,2024-12-17 03:28:20
APO,70.43,0.01,2023-01-26,2024-12-17 03:28:20
AMT,221.03,0.01,2023-01-26,2024-12-17 03:28:20
APH,39.195,0.01,2023-01-26,2024-12-17 03:28:20
ABNB,109.42,0.01,2023-01-26,2024-12-17 03:28:20
AON,324.84,0.01,2023-01-26,2024-12-17 03:28:20
APD,316.61,0.01,2023-01-26,2024-12-17 03:28:20
ADSK,208.46,0.01,2023-01-26,2024-12-17 03:28:20
AJG,197.25,0.01,2023-01-26,2024-12-17 03:28:20
BBVA,7.0,0.01,2023-01-26,2024-12-17 03:28:20
AFL,72.96,0.01,2023-01-26,2024-12-17 03:28:20
AZO,2415.27,0.01,2023-01-26,2024-12-17 03:28:20
AMP,347.36,0.01,2023-01-26,2024-12-17 03:28:20
ALL,128.6,0.01,2023-01-26,2024-12-17 03:28:20
AEP,92.99,0.01,2023-01-26,2024-12-17 03:28:20
AXON,192.33,0.01,2023-01-26,2024-12-17 03:28:20
AMX,21.29,0.01,2023-01-26,2024-12-17 03:28:20
AIG,63.98,0.01,2023-01-26,2024-12-17 03:28:20
AME,143.55,0.01,2023-01-26,2024-12-17 03:28:20
AEM,57.1,0.01,2023-01-26,2024-12-17 03:28:20
ALC,74.93,0.01,2023-01-26,2024-12-17 03:28:20
ARES,81.21,0.01,2023-01-26,2024-12-17 03:28:20
ARGX,382.1,0.01,2023-01-26,2024-12-17 03:28:20
ACGL,64.75,0.01,2023-01-26,2024-12-17 03:28:20
ABEV,2.68,0.01,2023-01-26,2024-12-17 03:28:20
AVB,173.45,0.01,2023-01-26,2024-12-17 03:28:20
ALNY,231.59,0.01,2023-01-26,2024-12-17 03:28:20
ANSS,266.58,0.01,2023-01-26,2024-12-17 03:28:20
AWK,156.2,0.01,2023-01-26,2024-12-17 03:28:20
ADM,84.9,0.01,2023-01-26,2024-12-17 03:28:20
BAM,32.05,0.01,2023-01-26,2024-12-17 03:28:20
AEE,87.45,0.01,2023-01-26,2024-12-17 03:28:20
AFRM,14.36,0.01,2023-01-26,2024-12-17 03:28:20
ASX,7.6,0.01,2023-01-26,2024-12-17 03:28:20
ATO,115.48,0.01,2023-01-26,2024-12-17 03:28:20
BBD,2.8,0.01,2023-01-26,2024-12-17 03:28:20
BBDO,2.47,0.01,2023-01-26,2024-12-17 03:28:20
BBY,83.95,0.01,2023-01-26,2024-12-17 03:28:20
AER,65.01,0.01,2023-01-26,2024-12-17 03:28:20
ARE,157.2,0.01,2023-01-26,2024-12-17 03:28:20
ALGN,262.95,0.01,2023-01-26,2024-12-17 03:28:20
BALL,57.03,0.01,2023-01-26,2024-12-17 03:28:20
BAH,97.18,0.01,2023-01-26,2024-12-17 03:28:20
AZPN,189.79,0.01,2023-01-26,2024-12-17 03:28:20
AVY,188.14,0.01,2023-01-26,2024-12-17 03:28:20
BAX,46.16,0.01,2023-01-26,2024-12-17 03:28:20
AVTR,23.82,0.01,2023-01-26,2024-12-17 03:28:20
BAP,143.49,0.01,2023-01-26,2024-12-17 03:28:20
AKAM,87.46,0.01,2023-01-26,2024-12-17 03:28:20
ACM,86.75,0.01,2023-01-26,2024-12-17 03:28:20
AMCR,11.83,0.01,2023-01-26,2024-12-17 03:28:20
ARCC,19.62,0.01,2023-01-26,2024-12-17 03:28:20
AMH,33.28,0.01,2023-01-26,2024-12-17 03:28:20
AGR,42.19,0.01,2023-01-26,2024-12-17 03:28:20
APTV,106.8,0.01,2023-01-26,2024-12-17 03:28:20
AU,21.84,0.01,2023-01-26,2024-12-17 03:28:20
ALLE,113.25,0.01,2023-01-26,2024-12-17 03:28:20
AUR,1.59,0.01,2023-01-26,2024-12-17 03:28:20
AFG,141.97,0.01,2023-01-26,2024-12-17 03:28:20
ALB,279.45,0.01,2023-01-26,2024-12-17 03:28:20
ALLY,32.28,0.01,2023-01-26,2024-12-17 03:28:20
ATR,112.79,0.01,2023-01-26,2024-12-17 03:28:20
ACI,21.0,0.01,2023-01-26,2024-12-17 03:28:20
AIZ,130.78,0.01,2023-01-26,2024-12-17 03:28:20
AAL,16.61,0.01,2023-01-26,2024-12-17 03:28:20
AAON,49.2667,0.01,2023-01-26,2024-12-17 03:28:20
ARMK,44.46,0.01,2023-01-26,2024-12-17 03:28:20
AOS,58.85,0.01,2023-01-26,2024-12-17 03:28:20
APG,21.15,0.01,2023-01-26,2024-12-17 03:28:20
AEG,5.49,0.01,2023-01-26,2024-12-17 03:28:20
ALSN,44.66,0.01,2023-01-26,2024-12-17 03:28:20
AIT,136.4,0.01,2023-01-26,2024-12-17 03:28:20
AR,29.18,0.01,2023-01-26,2024-12-17 03:28:20
AYI,182.11,0.01,2023-01-26,2024-12-17 03:28:20
AES,27.62,0.01,2023-01-26,2024-12-17 03:28:20
APPF,114.94,0.01,2023-01-26,2024-12-17 03:28:20
ALTR,52.65,0.01,2023-01-26,2024-12-17 03:28:20
AA,52.11,0.01,2023-01-26,2024-12-17 03:28:20
AGNC,11.5,0.01,2023-01-26,2024-12-17 03:28:20
APA,45.36,0.01,2023-01-26,2024-12-17 03:28:20
AXTA,28.76,0.01,2023-01-26,2024-12-17 03:28:20
AAPL,143.96,0.01,2023-01-26,2024-12-17 03:28:31
AMZN,99.22,0.01,2023-01-26,2024-12-17 03:28:31
AVGO,59.858,0.01,2023-01-26,2024-12-17 03:28:31
BAC,35.34,0.01,2023-01-26,2024-12-17 03:28:31
ABBV,147.4,0.01,2023-01-26,2024-12-17 03:28:31
ASML,683.9,0.01,2023-01-26,2024-12-17 03:28:31
ACN,274.26,0.01,2023-01-26,2024-12-17 03:28:31
AXP,155.88,0.01,2023-01-26,2024-12-17 03:28:31
BABA,120.57,0.01,2023-01-26,2024-12-17 03:28:31
AZN,65.99,0.01,2023-01-26,2024-12-17 03:28:31
AMD,75.16,0.01,2023-01-26,2024-12-17 03:28:31
ADBE,365.82,0.01,2023-01-26,2024-12-17 03:28:31
ABT,111.07,0.01,2023-01-26,2024-12-17 03:28:31
AMGN,254.88,0.01,2023-01-26,2024-12-17 03:28:31
ANET,30.9975,0.01,2023-01-26,2024-12-17 03:28:31
AMAT,115.58,0.01,2023-01-26,2024-12-17 03:28:31
BA,212.73,0.01,2023-01-26,2024-12-17 03:28:31
ADP,225.43,0.01,2023-01-26,2024-12-17 03:28:31
APP,11.9,0.01,2023-01-26,2024-12-17 03:28:31
ADI,170.74,0.01,2023-01-26,2024-12-17 03:28:31
APO,70.43,0.01,2023-01-26,2024-12-17 03:28:31
AMT,221.03,0.01,2023-01-26,2024-12-17 03:28:31
APH,39.195,0.01,2023-01-26,2024-12-17 03:28:31
ABNB,109.42,0.01,2023-01-26,2024-12-17 03:28:31
AON,324.84,0.01,2023-01-26,2024-12-17 03:28:31
APD,316.61,0.01,2023-01-26,2024-12-17 03:28:31
ADSK,208.46,0.01,2023-01-26,2024-12-17 03:28:31
AJG,197.25,0.01,2023-01-26,2024-12-17 03:28:31
BBVA,7.0,0.01,2023-01-26,2024-12-17 03:28:31
AFL,72.96,0.01,2023-01-26,2024-12-17 03:28:31
AZO,2415.27,0.01,2023-01-26,2024-12-17 03:28:31
AMP,347.36,0.01,2023-01-26,2024-12-17 03:28:31
ALL,128.6,0.01,2023-01-26,2024-12-17 03:28:31
AEP,92.99,0.01,2023-01-26,2024-12-17 03:28:31
AXON,192.33,0.01,2023-01-26,2024-12-17 03:28:31
AMX,21.29,0.01,2023-01-26,2024-12-17 03:28:31
AIG,63.98,0.01,2023-01-26,2024-12-17 03:28:31
AME,143.55,0.01,2023-01-26,2024-12-17 03:28:31
AEM,57.1,0.01,2023-01-26,2024-12-17 03:28:31
ALC,74.93,0.01,2023-01-26,2024-12-17 03:28:31
ARES,81.21,0.01,2023-01-26,2024-12-17 03:28:31
ARGX,382.1,0.01,2023-01-26,2024-12-17 03:28:31
ACGL,64.75,0.01,2023-01-26,2024-12-17 03:28:31
ABEV,2.68,0.01,2023-01-26,2024-12-17 03:28:31
AVB,173.45,0.01,2023-01-26,2024-12-17 03:28:31
ALNY,231.59,0.01,2023-01-26,2024-12-17 03:28:31
ANSS,266.58,0.01,2023-01-26,2024-12-17 03:28:31
AWK,156.2,0.01,2023-01-26,2024-12-17 03:28:31
ADM,84.9,0.01,2023-01-26,2024-12-17 03:28:31
BAM,32.05,0.01,2023-01-26,2024-12-17 03:28:31
AEE,87.45,0.01,2023-01-26,2024-12-17 03:28:31
AFRM,14.36,0.01,2023-01-26,2024-12-17 03:28:31
ASX,7.6,0.01,2023-01-26,2024-12-17 03:28:31
ATO,115.48,0.01,2023-01-26,2024-12-17 03:28:31
BBD,2.8,0.01,2023-01-26,2024-12-17 03:28:31
BBDO,2.47,0.01,2023-01-26,2024-12-17 03:28:31
BBY,83.95,0.01,2023-01-26,2024-12-17 03:28:31
AER,65.01,0.01,2023-01-26,2024-12-17 03:28:31
ARE,157.2,0.01,2023-01-26,2024-12-17 03:28:31
ALGN,262.95,0.01,2023-01-26,2024-12-17 03:28:31
BALL,57.03,0.01,2023-01-26,2024-12-17 03:28:31
BAH,97.18,0.01,2023-01-26,2024-12-17 03:28:31
AZPN,189.79,0.01,2023-01-26,2024-12-17 03:28:31
AVY,188.14,0.01,2023-01-26,2024-12-17 03:28:31
BAX,46.16,0.01,2023-01-26,2024-12-17 03:28:31
AVTR,23.82,0.01,2023-01-26,2024-12-17 03:28:31
BAP,143.49,0.01,2023-01-26,2024-12-17 03:28:31
AKAM,87.46,0.01,2023-01-26,2024-12-17 03:28:31
ACM,86.75,0.01,2023-01-26,2024-12-17 03:28:31
AMCR,11.83,0.01,2023-01-26,2024-12-17 03:28:31
ARCC,19.62,0.01,2023-01-26,2024-12-17 03:28:31
AMH,33.28,0.01,2023-01-26,2024-12-17 03:28:31
AGR,42.19,0.01,2023-01-26,2024-12-17 03:28:31
APTV,106.8,0.01,2023-01-26,2024-12-17 03:28:31
AU,21.84,0.01,2023-01-26,2024-12-17 03:28:31
ALLE,113.25,0.01,2023-01-26,2024-12-17 03:28:31
AUR,1.59,0.01,2023-01-26,2024-12-17 03:28:31
AFG,141.97,0.01,2023-01-26,2024-12-17 03:28:31
ALB,279.45,0.01,2023-01-26,2024-12-17 03:28:31
ALLY,32.28,0.01,2023-01-26,2024-12-17 03:28:31
ATR,112.79,0.01,2023-01-26,2024-12-17 03:28:31
ACI,21.0,0.01,2023-01-26,2024-12-17 03:28:31
AIZ,130.78,0.01,2023-01-26,2024-12-17 03:28:31
AAL,16.61,0.01,2023-01-26,2024-12-17 03:28:31
AAON,49.2667,0.01,2023-01-26,2024-12-17 03:28:31
ARMK,44.46,0.01,2023-01-26,2024-12-17 03:28:31
AOS,58.85,0.01,2023-01-26,2024-12-17 03:28:31
APG,21.15,0.01,2023-01-26,2024-12-17 03:28:31
AEG,5.49,0.01,2023-01-26,2024-12-17 03:28:31
ALSN,44.66,0.01,2023-01-26,2024-12-17 03:28:31
AIT,136.4,0.01,2023-01-26,2024-12-17 03:28:31
AR,29.18,0.01,2023-01-26,2024-12-17 03:28:31
AYI,182.11,0.01,2023-01-26,2024-12-17 03:28:31
AES,27.62,0.01,2023-01-26,2024-12-17 03:28:31
APPF,114.94,0.01,2023-01-26,2024-12-17 03:28:31
ALTR,52.65,0.01,2023-01-26,2024-12-17 03:28:31
AA,52.11,0.01,2023-01-26,2024-12-17 03:28:31
AGNC,11.5,0.01,2023-01-26,2024-12-17 03:28:31
APA,45.36,0.01,2023-01-26,2024-12-17 03:28:31
AXTA,28.76,0.01,2023-01-26,2024-12-17 03:28:31
AAPL,143.96,0.01,2023-01-26,2024-12-17 03:28:34
AMZN,99.22,0.01,2023-01-26,2024-12-17 03:28:34
AVGO,59.858,0.01,2023-01-26,2024-12-17 03:28:34
BAC,35.34,0.01,2023-01-26,2024-12-17 03:28:34
ABBV,147.4,0.01,2023-01-26,2024-12-17 03:28:34
ASML,683.9,0.01,2023-01-26,2024-12-17 03:28:34
ACN,274.26,0.01,2023-01-26,2024-12-17 03:28:34
AXP,155.88,0.01,2023-01-26,2024-12-17 03:28:34
BABA,120.57,0.01,2023-01-26,2024-12-17 03:28:34
AZN,65.99,0.01,2023-01-26,2024-12-17 03:28:34
AMD,75.16,0.01,2023-01-26,2024-12-17 03:28:34
ADBE,365.82,0.01,2023-01-26,2024-12-17 03:28:34
ABT,111.07,0.01,2023-01-26,2024-12-17 03:28:34
AMGN,254.88,0.01,2023-01-26,2024-12-17 03:28:34
ANET,30.9975,0.01,2023-01-26,2024-12-17 03:28:34
AMAT,115.58,0.01,2023-01-26,2024-12-17 03:28:34
BA,212.73,0.01,2023-01-26,2024-12-17 03:28:34
ADP,225.43,0.01,2023-01-26,2024-12-17 03:28:34
APP,11.9,0.01,2023-01-26,2024-12-17 03:28:34
ADI,170.74,0.01,2023-01-26,2024-12-17 03:28:34
APO,70.43,0.01,2023-01-26,2024-12-17 03:28:34
AMT,221.03,0.01,2023-01-26,2024-12-17 03:28:34
APH,39.195,0.01,2023-01-26,2024-12-17 03:28:34
ABNB,109.42,0.01,2023-01-26,2024-12-17 03:28:34
AON,324.84,0.01,2023-01-26,2024-12-17 03:28:34
APD,316.61,0.01,2023-01-26,2024-12-17 03:28:34
ADSK,208.46,0.01,2023-01-26,2024-12-17 03:28:34
AJG,197.25,0.01,2023-01-26,2024-12-17 03:28:34
BBVA,7.0,0.01,2023-01-26,2024-12-17 03:28:34
AFL,72.96,0.01,2023-01-26,2024-12-17 03:28:34
AZO,2415.27,0.01,2023-01-26,2024-12-17 03:28:34
AMP,347.36,0.01,2023-01-26,2024-12-17 03:28:34
ALL,128.6,0.01,2023-01-26,2024-12-17 03:28:34
AEP,92.99,0.01,2023-01-26,2024-12-17 03:28:34
AXON,192.33,0.01,2023-01-26,2024-12-17 03:28:34
AMX,21.29,0.01,2023-01-26,2024-12-17 03:28:34
AIG,63.98,0.01,2023-01-26,2024-12-17 03:28:34
AME,143.55,0.01,2023-01-26,2024-12-17 03:28:34
AEM,57.1,0.01,2023-01-26,2024-12-17 03:28:34
ALC,74.93,0.01,2023-01-26,2024-12-17 03:28:34
ARES,81.21,0.01,2023-01-26,2024-12-17 03:28:34
ARGX,382.1,0.01,2023-01-26,2024-12-17 03:28:34
ACGL,64.75,0.01,2023-01-26,2024-12-17 03:28:34
ABEV,2.68,0.01,2023-01-26,2024-12-17 03:28:34
AVB,173.45,0.01,2023-01-26,2024-12-17 03:28:34
ALNY,231.59,0.01,2023-01-26,2024-12-17 03:28:34
ANSS,266.58,0.01,2023-01-26,2024-12-17 03:28:34
AWK,156.2,0.01,2023-01-26,2024-12-17 03:28:34
ADM,84.9,0.01,2023-01-26,2024-12-17 03:28:34
BAM,32.05,0.01,2023-01-26,2024-12-17 03:28:34
AEE,87.45,0.01,2023-01-26,2024-12-17 03:28:34
AFRM,14.36,0.01,2023-01-26,2024-12-17 03:28:34
ASX,7.6,0.01,2023-01-26,2024-12-17 03:28:34
ATO,115.48,0.01,2023-01-26,2024-12-17 03:28:34
BBD,2.8,0.01,2023-01-26,2024-12-17 03:28:34
BBDO,2.47,0.01,2023-01-26,2024-12-17 03:28:34
BBY,83.95,0.01,2023-01-26,2024-12-17 03:28:34
AER,65.01,0.01,2023-01-26,2024-12-17 03:28:34
ARE,157.2,0.01,2023-01-26,2024-12-17 03:28:34
ALGN,262.95,0.01,2023-01-26,2024-12-17 03:28:34
BALL,57.03,0.01,2023-01-26,2024-12-17 03:28:34
BAH,97.18,0.01,2023-01-26,2024-12-17 03:28:34
AZPN,189.79,0.01,2023-01-26,2024-12-17 03:28:34
AVY,188.14,0.01,2023-01-26,2024-12-17 03:28:34
BAX,46.16,0.01,2023-01-26,2024-12-17 03:28:34
AVTR,23.82,0.01,2023-01-26,2024-12-17 03:28:34
BAP,143.49,0.01,2023-01-26,2024-12-17 03:28:34
AKAM,87.46,0.01,2023-01-26,2024-12-17 03:28:34
ACM,86.75,0.01,2023-01-26,2024-12-17 03:28:34
